statefips,year,month,number_schools,share_all_closed_50,share_all_closed_25,share_all_closed_75,share_elem_closed_50,share_elem_closed_25,share_elem_closed_75,share_middlehigh_closed_50,share_middlehigh_closed_25,share_middlehigh_closed_75,mean_all_change,mean_elem_change,mean_middlehigh_change,total_students,state_abbrev,state_name
16,2020,10,690,.18070444,.51148546,.036753446,.18229167,.51302081,.03125,.16997167,.47875354,.036827195,-.18544625,-.19591497,-.1530624,297238,ID,IDAHO
17,2020,10,3913,.50819671,.78822899,.14673474,.40931991,.73887491,.10369437,.62057418,.84019136,.20047846,-.4338198,-.38296893,-.48746866,1994039,IL,ILLINOIS
18,2020,10,1820,.11443358,.42898217,.021851638,.1147541,.4417122,.018214935,.12267658,.40892193,.029739777,-.14484657,-.1537775,-.13331023,1024402,IN,INDIANA
19,2020,10,1313,.14738511,.44294772,.035657685,.12879884,.45875543,.015918959,.16885246,.43114755,.055737704,-.12278162,-.12383699,-.12247516,494549,IA,IOWA
20,2020,10,1306,.13793103,.42446634,.028735632,.11764706,.42997199,.019607844,.15297906,.4074074,.040257648,-.12389074,-.11946306,-.11029088,484806,KS,KANSAS
21,2020,10,1364,.27372548,.64784312,.070588239,.2757256,.68865436,.068601586,.27142859,.59523809,.076190479,-.29540801,-.311176,-.27297792,708380,KY,KENTUCKY
22,2020,10,1277,.18275861,.53189653,.030172413,.18990704,.53784859,.029216468,.18139535,.52403098,.032558139,-.21279378,-.2155665,-.2011133,684198,LA,LOUISIANA
23,2020,10,559,.30056712,.64461249,.051039696,.27083334,.59523809,.056547619,.35272726,.73090911,.050909091,-.27205569,-.22915745,-.3511562,175305,ME,MAINE
24,2020,10,1376,.67914438,.85454547,.25347593,.61047465,.82651389,.16857611,.78571427,.8894009,.36405531,-.52570951,-.4760626,-.58888239,885193,MD,MARYLAND
25,2020,10,1724,.50489879,.81972569,.15349445,.44364011,.78283352,.11789038,.61078715,.8833819,.21720117,-.44864598,-.40963417,-.52260923,918295,MA,MASSACHUSETTS
26,2020,10,3200,.29229733,.64480323,.070635721,.27462339,.65643108,.048088066,.31578946,.6200847,.093163945,-.28817189,-.28145972,-.2841824,1470612,MI,MICHIGAN
27,2020,10,1969,.30304742,.60045147,.09819413,.27320674,.59071732,.071729958,.32371134,.59587628,.11958763,-.23569305,-.23609675,-.2265653,866067,MN,MINNESOTA
28,2020,10,954,.14748603,.41452515,.039106146,.092024542,.39468303,.010224949,.18540435,.42998028,.065088756,-.14412844,-.099960692,-.17181997,499895,MS,MISSISSIPPI
29,2020,10,2212,.20157713,.48792508,.058649581,.21026072,.51808244,.044575274,.19006686,.44699141,.075453676,-.1622218,-.1893954,-.12516363,896827,MO,MISSOURI
30,2020,10,683,.22671354,.48857644,.070298769,.21376811,.5,.050724637,.21987952,.46084338,.078313254,-.08620619,-.091590762,-.057187311,140870,MT,MONTANA
31,2020,10,583,.15245008,.47186932,.032667875,.13314448,.49008498,.028328612,.1754386,.42982456,.043859649,-.13941313,-.1516737,-.11152527,244650,NE,NEBRASKA
32,2020,10,606,.67955804,.85451198,.31860036,.62463343,.83284456,.20821114,.7280702,.85526317,.4649123,-.52473587,-.47220555,-.56824052,441118,NV,NEVADA
33,2020,10,481,.26222223,.6111111,.05111111,.25503355,.59395975,.030201342,.26666668,.60000002,.075555556,-.25051534,-.2354795,-.24784043,184894,NH,NEW HAMPSHIRE
34,2020,10,2316,.48481974,.81736243,.10294118,.46805456,.80258435,.075376883,.54768652,.84324837,.14730878,-.4374944,-.4230538,-.47368801,1282731,NJ,NEW JERSEY
35,2020,10,716,.66931635,.8489666,.29252782,.57575756,.81542701,.17906336,.76896554,.88275862,.42413792,-.51308888,-.44171625,-.59110898,304627,NM,NEW MEXICO
36,2020,10,4446,.5080483,.79652917,.17907445,.42739844,.76663786,.13483146,.5911628,.82651162,.22744186,-.42680073,-.39132431,-.46102688,2575939,NY,NEW YORK
37,2020,10,2486,.57993865,.83749455,.20017521,.45488167,.78550297,.10133136,.71013218,.88986784,.30220264,-.48439789,-.40512395,-.5658592,1513015,NC,NORTH CAROLINA
38,2020,10,465,.132287,.48206279,.031390134,.13688213,.50950569,.030418251,.12145749,.44129553,.040485829,-.11250938,-.11463751,-.07418713,108041,ND,NORTH DAKOTA
39,2020,10,3336,.20006581,.51760447,.046067785,.21208599,.55549097,.039511912,.20520231,.49190751,.057803467,-.20017776,-.21995012,-.192012,1666614,OH,OHIO
40,2020,10,1681,.16677611,.43860802,.037426133,.15563299,.4599303,.023228804,.15671642,.39232409,.043710023,-.12137927,-.1292948,-.083588332,674459,OK,OKLAHOMA
41,2020,10,1197,.66513759,.86697251,.28165138,.56350362,.83941609,.13722628,.75215149,.86919105,.43889844,-.5352847,-.4621112,-.59270054,562589,OR,OREGON
42,2020,10,2748,.33167702,.673706,.082401656,.34330389,.68388849,.071380012,.36183691,.68329376,.11005542,-.33192009,-.32954732,-.35667247,1632441,PA,PENNSYLVANIA
44,2020,10,298,.42592594,.78888887,.096296296,.33333334,.74404764,.035714287,.55454546,.85454547,.18181819,-.41513914,-.36496812,-.48601666,142895,RI,RHODE ISLAND
45,2020,10,1153,.23296033,.66022378,.034587994,.22898032,.66368514,.025044722,.23684211,.64170039,.042510122,-.28969637,-.28242496,-.28257635,742738,SC,SOUTH CAROLINA
46,2020,10,598,.16116504,.35922331,.075728156,.14785992,.38132295,.062256809,.15805471,.34346506,.079027355,-.025514346,-.056962654,.023775658,131404,SD,SOUTH DAKOTA
47,2020,10,1733,.20514429,.52195734,.074027605,.16271885,.53759009,.033985581,.22547914,.47688839,.10033822,-.22476555,-.20882586,-.20621526,1000528,TN,TENNESSEE
48,2020,10,8190,.29681379,.6313659,.072473228,.28224549,.66050345,.05235019,.30855119,.57924837,.093409583,-.27962384,-.2932435,-.24809478,5177424,TX,TEXAS
49,2020,10,934,.13981043,.52369666,.018957347,.13051146,.51675487,.014109347,.15254237,.54237288,.02259887,-.19567148,-.19009621,-.20832174,637079,UT,UTAH
50,2020,10,280,.31538463,.65769231,.073076926,.34,.66000003,.079999998,.29591838,.59183675,.071428575,-.31036338,-.33091536,-.26467881,77720,VT,VERMONT
51,2020,10,1867,.56941652,.83433938,.19785379,.4321267,.77941179,.095022626,.76295131,.91208792,.33908948,-.47921181,-.39600572,-.60239136,1260301,VA,VIRGINIA
53,2020,10,2122,.66610926,.87513936,.30434781,.56835204,.85299623,.13389513,.7710706,.89066058,.4931663,-.54057091,-.47228709,-.60689133,1063996,WA,WASHINGTON
54,2020,10,638,.1754386,.5350877,.021052632,.16997167,.52691215,.014164306,.18685122,.55017298,.031141868,-.20111261,-.19356818,-.20487693,257456,WV,WEST VIRGINIA
55,2020,10,2128,.37512589,.68429005,.11933535,.33993116,.68932873,.073149741,.42095053,.6886518,.16973811,-.32686445,-.31487378,-.35142681,849942,WI,WISCONSIN
56,2020,10,328,.1331058,.35494882,.030716723,.14367816,.37931034,.022988506,.15333334,.36666667,.039999999,-.050448231,-.057375558,-.065762609,93382,WY,WYOMING
1,2020,11,1385,.15903614,.50522089,.021686748,.14305556,.49027777,.023611112,.17018284,.50492263,.023909986,-.18707328,-.18566507,-.18392213,767419,AL,ALABAMA
2,2020,11,362,.61538464,.8026756,.29096991,.56459332,.78468901,.20095694,.60416669,.78645831,.35416666,-.48559019,-.45530722,-.47218606,116848,AK,ALASKA
4,2020,11,1808,.47307926,.75499094,.14519057,.46189165,.77410465,.12304867,.50280374,.75887853,.17196262,-.38902611,-.40458164,-.39299297,1094618,AZ,ARIZONA
5,2020,11,994,.13826367,.48553056,.041800644,.13026053,.48096192,.04008016,.14717741,.49596775,.04233871,-.16421767,-.16293821,-.16418311,461277,AR,ARKANSAS
6,2020,11,8827,.75715363,.90072793,.35768071,.72435641,.89267325,.25207922,.78251541,.89836419,.48163047,-.59564149,-.55654722,-.62932342,5789446,CA,CALIFORNIA
8,2020,11,1718,.51473475,.79174852,.17223313,.42872456,.75562704,.1221865,.62210798,.83290488,.22365038,-.4329752,-.38095286,-.4878667,848928,CO,COLORADO
9,2020,11,1058,.36792454,.66561842,.088050313,.28798586,.59893996,.045936394,.4885321,.77293581,.12385321,-.2995699,-.24219504,-.38291478,507417,CT,CONNECTICUT
10,2020,11,205,.26900584,.49122807,.076023392,.22935779,.45871559,.082568809,.41975307,.62962961,.086419754,-.16289,-.082670793,-.36565185,129834,DE,DELAWARE
11,2020,11,182,.76666665,.8888889,.33333334,.73809522,.8888889,.25396827,.84210527,.89473683,.42105263,-.56375909,-.54268622,-.60087532,72300,DC,DISTRICT OF COLUMBIA
12,2020,11,3804,.36482862,.70044708,.091207154,.3446767,.70879924,.068060279,.39504036,.69031143,.11880046,-.3335371,-.32761547,-.33307955,2831788,FL,FLORIDA
13,2020,11,2206,.2923077,.63275433,.074441686,.25776657,.63979846,.051217463,.34451902,.62527966,.11073826,-.30588329,-.29590544,-.31889036,1701521,GA,GEORGIA
15,2020,11,289,.77173913,.89673913,.38586956,.71317828,.86821705,.30232558,.87179488,.96153843,.52564102,-.59629768,-.53909987,-.69874579,184059,HI,HAWAII
16,2020,11,686,.27160493,.63271606,.050925925,.24415584,.57922077,.051948052,.29428571,.6857143,.045714285,-.26932746,-.22338043,-.30552435,294277,ID,IDAHO
17,2020,11,3899,.59485793,.83274698,.22543979,.50336701,.79166669,.15361953,.71373492,.8833735,.31614459,-.4943575,-.43907571,-.56549346,1989678,IL,ILLINOIS
18,2020,11,1817,.19850403,.58860761,.027042577,.16848816,.54462659,.022768671,.24227442,.64276886,.034610629,-.23486717,-.1962388,-.28000852,1023780,IN,INDIANA
19,2020,11,1308,.28127491,.62948209,.059760958,.23775215,.59365994,.043227665,.33000001,.67166668,.076666668,-.26373255,-.23935513,-.29085892,494580,IA,IOWA
20,2020,11,1305,.21264368,.55747128,.034482758,.17647059,.53921568,.016806724,.2483871,.56774193,.051612902,-.21922663,-.19554928,-.24152106,483741,KS,KANSAS
21,2020,11,1354,.5925926,.85973209,.17336485,.55555558,.85140562,.14190094,.64353311,.87066245,.21766561,-.4889141,-.464169,-.5152846,706589,KY,KENTUCKY
22,2020,11,1275,.11688311,.38181818,.021645023,.10918775,.34886816,.021304926,.14152411,.44012442,.02177294,-.097906843,-.076767899,-.13937181,682023,LA,LOUISIANA
23,2020,11,554,.45697898,.74760991,.076481834,.39393941,.70606059,.075757578,.55109489,.80656934,.087591238,-.35854623,-.31576174,-.44288132,174282,ME,MAINE
24,2020,11,1371,.72384036,.8759439,.3149946,.70279145,.86863708,.25451559,.75291377,.89044291,.39160839,-.56409568,-.5354957,-.59750026,885092,MD,MARYLAND
25,2020,11,1715,.51936966,.81024295,.17793828,.47352025,.78089303,.14953271,.6105417,.85651535,.24011713,-.45639566,-.42131904,-.52308422,914386,MA,MASSACHUSETTS
26,2020,11,3192,.45534208,.76171219,.11830132,.36583957,.70802075,.07559146,.55333334,.82181817,.16727273,-.38337436,-.32898638,-.44190341,1466168,MI,MICHIGAN
27,2020,11,1921,.43155453,.70765662,.13399072,.3792735,.70512819,.091880344,.48290598,.69871795,.17521368,-.32801679,-.31546107,-.33183607,852352,MN,MINNESOTA
28,2020,11,951,.17547807,.45556805,.048368953,.12320329,.40451744,.026694044,.21314742,.49800798,.069721118,-.16527301,-.11539499,-.20307992,498479,MS,MISSISSIPPI
29,2020,11,2191,.2021967,.50873691,.055916127,.17950889,.49534294,.048264183,.2266537,.5155642,.070038907,-.17521311,-.16577886,-.1826915,893909,MO,MISSOURI
30,2020,11,682,.3947826,.59826088,.12521739,.38720539,.5959596,.11784512,.36923078,.56307691,.12615384,-.23026656,-.24626306,-.18066424,140499,MT,MONTANA
31,2020,11,586,.17668489,.52094716,.029143898,.14325842,.51966292,.019662922,.24663678,.52914798,.053811658,-.18756522,-.16131899,-.23582526,245370,NE,NEBRASKA
32,2020,11,598,.64419478,.83520597,.29588014,.56973296,.79821956,.20474778,.72246695,.87224668,.40528634,-.51578337,-.45529988,-.57534105,438463,NV,NEVADA
33,2020,11,473,.3325792,.63122171,.061085973,.28178695,.6082474,.034364261,.40366971,.67889911,.087155961,-.26295573,-.22065097,-.32707822,183456,NH,NEW HAMPSHIRE
34,2020,11,2312,.58087534,.86013323,.15509039,.56515479,.85961121,.12095033,.62523717,.87381405,.21726756,-.48787516,-.47502479,-.52403623,1280094,NJ,NEW JERSEY
35,2020,11,709,.71704179,.86977494,.36173633,.63611114,.84444445,.22777778,.80208331,.8923611,.5173611,-.56347442,-.49506524,-.63871527,300730,NM,NEW MEXICO
36,2020,11,4423,.54499364,.80836505,.22053231,.47227037,.77469671,.1702773,.61994356,.84242707,.26763877,-.45617908,-.41715035,-.4958916,2565318,NY,NEW YORK
37,2020,11,2484,.49691629,.79559469,.1753304,.36607143,.72247022,.10044643,.64539009,.8856383,.25443262,-.44285008,-.35759625,-.54094464,1516820,NC,NORTH CAROLINA
38,2020,11,463,.28246012,.61958998,.054669704,.27131784,.58914727,.058139537,.30290458,.62240666,.062240664,-.25705823,-.23965409,-.25981021,107375,ND,NORTH DAKOTA
39,2020,11,3327,.30112508,.66876239,.063864991,.26061663,.62652707,.04886562,.34658095,.71303332,.087083578,-.29407167,-.26282066,-.33167601,1663470,OH,OHIO
40,2020,11,1669,.21452145,.53399342,.050825082,.1880141,.53113985,.042303171,.23585913,.52081108,.059765209,-.18166789,-.18927722,-.16154386,669834,OK,OKLAHOMA
41,2020,11,1179,.73998135,.89748371,.34203169,.67611939,.8791045,.2119403,.77248675,.89770722,.45679012,-.5882678,-.5319224,-.62274206,553574,OR,OREGON
42,2020,11,2744,.46064624,.78583264,.11101905,.43109301,.76510525,.0964019,.53418124,.82591414,.15262321,-.40947405,-.38753408,-.45469093,1618918,PA,PENNSYLVANIA
44,2020,11,299,.46096656,.77323419,.11524164,.35714287,.70238096,.077380955,.61467892,.88073397,.17431192,-.37368992,-.30960089,-.46601784,142735,RI,RHODE ISLAND
45,2020,11,1156,.17378049,.53963417,.033536587,.14847943,.46690518,.026833631,.20325203,.60772359,.036585364,-.20175624,-.13483892,-.26748043,747005,SC,SOUTH CAROLINA
46,2020,11,574,.1971831,.45271629,.058350101,.19047619,.47186148,.021645023,.21183801,.43925235,.074766353,-.073668107,-.11503506,-.038040027,129504,SD,SOUTH DAKOTA
47,2020,11,1732,.27106917,.59371072,.092452832,.21981424,.54489166,.043343652,.31567079,.62006766,.1296505,-.27397496,-.22048515,-.30293527,1000398,TN,TENNESSEE
48,2020,11,8155,.31239346,.65416396,.082885243,.29171321,.67277193,.060978334,.33177954,.61721963,.1085824,-.30067524,-.308687,-.27720156,5171446,TX,TEXAS
49,2020,11,929,.24791418,.71156138,.035756852,.18683274,.66903913,.033807829,.3463687,.79050279,.041899443,-.31276181,-.27580819,-.37885621,637654,UT,UTAH
50,2020,11,276,.44357976,.76653695,.12451362,.41891891,.75,.12837838,.4375,.77083331,.11458334,-.4108707,-.40908805,-.4077307,77189,VT,VERMONT
51,2020,11,1855,.54834348,.82352942,.16700473,.40702948,.75736964,.097505666,.73174602,.91746032,.25079367,-.46811715,-.38813716,-.57594478,1251295,VA,VIRGINIA
53,2020,11,2116,.73318386,.89854258,.34921524,.67197752,.88097471,.19868791,.79214782,.91339493,.51039261,-.5812341,-.51880437,-.64729738,1055458,WA,WASHINGTON
54,2020,11,639,.20811288,.57495588,.029982364,.16571428,.49714285,.025714286,.25874126,.68181819,.031468533,-.20602319,-.14252965,-.29407513,257667,WV,WEST VIRGINIA
55,2020,11,2129,.46339017,.76579738,.15596791,.41494846,.75,.1056701,.52321082,.78529978,.21179885,-.39503521,-.36573145,-.42932254,855281,WI,WISCONSIN
56,2020,11,326,.15646258,.47959185,.034013607,.11046512,.43023255,.023255814,.21710527,.53289473,.052631579,-.14419028,-.1095827,-.195485,93530,WY,WYOMING
1,2020,12,1388,.2456,.64319998,.044799998,.2406639,.64730293,.038727526,.24509804,.62044817,.054621849,-.29316965,-.30190954,-.27535772,767347,AL,ALABAMA
2,2020,12,348,.65743947,.79584777,.32871974,.64321607,.81909549,.27638191,.60220993,.72928178,.34254143,-.50395823,-.49072358,-.45366687,116128,AK,ALASKA
4,2020,12,1792,.59574467,.82857144,.24376899,.56999087,.83897531,.19487649,.62757975,.83114445,.29080674,-.47879648,-.47525844,-.49063167,1084865,AZ,ARIZONA
5,2020,12,999,.2,.56042778,.052406415,.2020202,.58787876,.052525252,.19880715,.52882701,.047713719,-.22760266,-.24099261,-.21253401,463437,AR,ARKANSAS
6,2020,12,8801,.79219306,.91081357,.41131884,.76240784,.90591985,.3021726,.81292427,.90958458,.54113495,-.62245154,-.58306545,-.66203374,5756926,CA,CALIFORNIA
8,2020,12,1699,.71560848,.87433863,.35978836,.66594595,.8572973,.24756756,.75968993,.88501292,.49354005,-.56557173,-.51337504,-.6161567,846204,CO,COLORADO
9,2020,12,1061,.6365546,.83613443,.21743697,.56460178,.80884957,.12743363,.76401871,.89485979,.32943925,-.4836556,-.43548793,-.58053243,501929,CT,CONNECTICUT
10,2020,12,204,.65882355,.87647057,.25294119,.57798165,.85321099,.16513762,.79012346,.90123457,.4074074,-.55955738,-.50978953,-.63917214,130769,DE,DELAWARE
11,2020,12,182,.78333336,.89999998,.34999999,.76666665,.89999998,.26666668,.81632656,.89795917,.42857143,-.59535843,-.59290612,-.60670698,73097,DC,DISTRICT OF COLUMBIA
12,2020,12,3793,.37477532,.72528458,.092270821,.35512194,.72975612,.068780489,.40290698,.71627909,.12034883,-.3473736,-.34695849,-.34175685,2811439,FL,FLORIDA
13,2020,12,2205,.36408731,.71974206,.096726194,.34398654,.73170733,.077375948,.38969764,.6987682,.12094065,-.36360323,-.36394942,-.35732016,1699761,GA,GEORGIA
15,2020,12,286,.75274724,.90109891,.37912089,.68992245,.86821705,.27131784,.85526317,.96052629,.53947371,-.60234696,-.54399097,-.70686513,181358,HI,HAWAII
16,2020,12,688,.39570552,.7315951,.10122699,.39583334,.71875,.072916664,.39204547,.73295456,.125,-.35796019,-.33881286,-.37268284,295560,ID,IDAHO
17,2020,12,3887,.71533245,.89036638,.33867028,.63854915,.86672288,.22690848,.80097085,.92184466,.45533982,-.58460021,-.52442682,-.65208721,1975381,IL,ILLINOIS
18,2020,12,1819,.36902705,.71560162,.067933217,.34249085,.69780219,.057692308,.40394089,.72906405,.091133006,-.35069105,-.33379114,-.36995512,1028889,IN,INDIANA
19,2020,12,1307,.30559999,.64240003,.071199998,.29971182,.6181556,.046109509,.31385642,.67111856,.095158599,-.28152791,-.27407637,-.29292399,495096,IA,IOWA
20,2020,12,1304,.33004925,.64860427,.068965517,.26890758,.59523809,.037815128,.38202247,.69983947,.10272873,-.3013376,-.25531366,-.34074134,482284,KS,KANSAS
21,2020,12,1352,.76996046,.90909094,.34782609,.72058821,.9050802,.21256684,.8298887,.91414946,.49602544,-.60129434,-.55584681,-.6536231,701574,KY,KENTUCKY
22,2020,12,1273,.15784909,.5091067,.022549869,.148,.48933333,.021333333,.18876755,.54446179,.023400936,-.20427462,-.20012079,-.22031999,681173,LA,LOUISIANA
23,2020,12,559,.64516127,.85388994,.18026565,.56287426,.82335329,.14670658,.75812274,.92057765,.24548736,-.49429217,-.44495216,-.57352608,177106,ME,MAINE
24,2020,12,1366,.84707159,.9338395,.50433838,.79601991,.91210616,.34328359,.90209788,.94871795,.68065268,-.6723913,-.60329324,-.73939019,882770,MD,MARYLAND
25,2020,12,1714,.7136274,.89664251,.28242263,.65240085,.87473905,.22651356,.80791789,.9281525,.37096775,-.56963927,-.53285944,-.62705392,913992,MA,MASSACHUSETTS
26,2020,12,3160,.74285716,.89115644,.41156462,.66414875,.87100524,.24230099,.82019705,.90517241,.58004928,-.60503852,-.53194821,-.67176759,1454429,MI,MICHIGAN
27,2020,12,1919,.73986095,.8626883,.41251448,.70074546,.8604899,.28966987,.75187969,.83888292,.51450056,-.56006312,-.52269828,-.56599605,846244,MN,MINNESOTA
28,2020,12,949,.22989808,.56964892,.074745186,.17219917,.52697098,.0373444,.2745491,.60721445,.11222445,-.26075888,-.21350589,-.29912737,498299,MS,MISSISSIPPI
29,2020,12,2203,.24900399,.52390438,.065737054,.23925863,.54254425,.047177758,.25558794,.49757046,.087463558,-.19052513,-.2029091,-.17852119,896058,MO,MISSOURI
30,2020,12,676,.43639576,.65371025,.1590106,.40972221,.63541669,.12152778,.43788821,.64596272,.17701863,-.29257116,-.25942922,-.29060653,141391,MT,MONTANA
31,2020,12,584,.2210145,.55615944,.045289855,.19101124,.55056179,.033707865,.27312776,.55947137,.074889868,-.21622318,-.19916731,-.24017933,243230,NE,NEBRASKA
32,2020,12,594,.693609,.87406015,.37969926,.62130177,.84615386,.26035503,.75555557,.89333332,.52888888,-.57743651,-.51311326,-.63283533,430575,NV,NEVADA
33,2020,12,469,.60820043,.881549,.21412301,.53264606,.86254293,.14776632,.69266057,.90366971,.32110092,-.53137928,-.49330649,-.58253825,180564,NH,NEW HAMPSHIRE
34,2020,12,2306,.79002875,.92281878,.36337489,.73947752,.91219157,.24963716,.86914992,.94269341,.51289397,-.6222083,-.58048612,-.6876651,1272681,NJ,NEW JERSEY
35,2020,12,697,.77250409,.88870704,.43535188,.70949721,.85474861,.2877095,.82857144,.91785717,.60714287,-.6125502,-.53387588,-.6940434,296669,NM,NEW MEXICO
36,2020,12,4391,.71676892,.88369119,.32387525,.6408574,.86745405,.22178477,.80104214,.90146852,.42586452,-.56317568,-.51465315,-.61422229,2555664,NY,NEW YORK
37,2020,12,2483,.60255283,.85959506,.20114437,.51634473,.82243687,.13521545,.70062,.90345436,.27635077,-.50396919,-.44882616,-.56733859,1512817,NC,NORTH CAROLINA
38,2020,12,468,.2882883,.6081081,.04954955,.28517109,.608365,.045627378,.30327868,.59836066,.065573767,-.24974941,-.26182252,-.23655887,109138,ND,NORTH DAKOTA
39,2020,12,3313,.48800001,.77833331,.15866667,.47736627,.77248675,.12815991,.50382125,.78953558,.19635509,-.41573331,-.40475431,-.43118548,1655366,OH,OHIO
40,2020,12,1669,.31944445,.62301588,.088624336,.29812208,.62793428,.066901408,.32508072,.59634018,.1065662,-.26305327,-.26427013,-.2352915,668146,OK,OKLAHOMA
41,2020,12,1186,.76772386,.91791046,.41417912,.69940478,.90476191,.23958333,.81834215,.91887122,.58906525,-.62810284,-.55475289,-.68698287,556493,OR,OREGON
42,2020,12,2725,.74573451,.90470248,.31002912,.67349726,.88114756,.2192623,.83227342,.9292528,.41971382,-.58532435,-.52997613,-.65031165,1613433,PA,PENNSYLVANIA
44,2020,12,295,.65917605,.87640452,.24344569,.56024098,.8493976,.13855422,.83486241,.92660552,.41284403,-.53655773,-.48221761,-.63391781,142392,RI,RHODE ISLAND
45,2020,12,1152,.32855681,.76253837,.065506652,.27857143,.71964288,.051785715,.38683128,.7962963,.08024691,-.36341795,-.32464391,-.39152855,741097,SC,SOUTH CAROLINA
46,2020,12,586,.2109375,.45507813,.07421875,.20634921,.5,.051587302,.20972644,.43465045,.094224922,-.084843256,-.12956244,-.045317598,131080,SD,SOUTH DAKOTA
47,2020,12,1737,.37476578,.74328542,.11930044,.35051546,.7298969,.075257733,.38684505,.73244148,.15384616,-.37883666,-.35815793,-.37694091,1002749,TN,TENNESSEE
48,2020,12,8168,.3732616,.71503544,.089215428,.35224479,.74290818,.065892339,.39260274,.66876709,.11726028,-.33592016,-.34662807,-.31207189,5164083,TX,TEXAS
49,2020,12,935,.27078384,.69714963,.04513064,.24601769,.67433625,.044247787,.31830987,.73802817,.053521127,-.31671029,-.29642192,-.35962528,638083,UT,UTAH
50,2020,12,270,.60799998,.83999997,.156,.55244756,.81118882,.14685315,.69892472,.90322578,.20430107,-.49077573,-.46642438,-.54615915,74289,VT,VERMONT
51,2020,12,1846,.69999999,.89387757,.26122448,.58735633,.86321837,.14137931,.86097944,.94154817,.42022118,-.55777049,-.49002472,-.65646809,1250814,VA,VIRGINIA
53,2020,12,2107,.7600897,.90526909,.37107623,.69662923,.89513111,.19288389,.8300578,.9121387,.57687861,-.59672493,-.53385097,-.66427708,1057576,WA,WASHINGTON
54,2020,12,630,.65840709,.8300885,.27256638,.55300862,.79083097,.14899713,.79020977,.87762237,.42307693,-.50876766,-.4465372,-.59360981,254774,WV,WEST VIRGINIA
55,2020,12,2129,.50376695,.77699649,.18131593,.47841105,.76856649,.12694301,.54484087,.78302795,.243973,-.41598633,-.40102383,-.4323729,853675,WI,WISCONSIN
56,2020,12,321,.23103449,.53103447,.048275862,.21556886,.502994,.023952097,.23999999,.52666664,.07333333,-.18356921,-.16377057,-.20889854,94075,WY,WYOMING
1,2021,1,1386,.12691997,.30800325,.025869038,.1279555,.31988874,.02503477,.13532764,.29344729,.028490029,-.0098782238,-.02568716,.0094856666,764848,AL,ALABAMA
2,2021,1,393,.52249134,.77508652,.2318339,.51231527,.78325123,.19704433,.54143649,.75690609,.3038674,-.43231353,-.42507967,-.43192944,121528,AK,ALASKA
4,2021,1,1856,.53702468,.77985322,.24149433,.5025025,.78078079,.2062062,.57466531,.78578782,.29042223,-.44792569,-.43998113,-.46298203,1105557,AZ,ARIZONA
5,2021,1,1006,.094462544,.26492941,.030401736,.1002045,.25357872,.042944785,.092555329,.28772637,.024144869,.039156333,.025556954,.045912392,467494,AR,ARKANSAS
6,2021,1,9018,.75628173,.88842601,.40841037,.71107876,.87279153,.29390979,.80215234,.90066224,.54608166,-.60492235,-.55603486,-.65762091,5854623,CA,CALIFORNIA
8,2021,1,1802,.46296296,.75171471,.14060357,.36477274,.71590906,.11477273,.58189082,.79360855,.16644473,-.39266747,-.35177934,-.43311515,880283,CO,COLORADO
9,2021,1,1079,.55531687,.81095594,.16004297,.48750001,.77142859,.13035715,.67703348,.86602873,.21052632,-.44564104,-.40505636,-.50900483,512823,CT,CONNECTICUT
10,2021,1,203,.4969697,.76969695,.1030303,.37254903,.71568626,.098039217,.74390244,.89024389,.18292683,-.42298293,-.38572282,-.53538042,130532,DE,DELAWARE
11,2021,1,194,.95375723,.97109824,.69942194,.9579832,.97478992,.70588237,.96703297,.97802198,.74725276,-.76798242,-.77120918,-.79029959,75931,DC,DISTRICT OF COLUMBIA
12,2021,1,3853,.33211121,.63886344,.087381609,.31209233,.65027595,.064726546,.35900474,.62440759,.117891,-.29239738,-.29586127,-.28484359,2833901,FL,FLORIDA
13,2021,1,2238,.29164582,.51175588,.087043524,.25979558,.50596255,.054514479,.33856502,.52690583,.13340807,-.19915164,-.19302942,-.21153763,1706906,GA,GEORGIA
15,2021,1,268,.60220993,.80662984,.23204421,.546875,.765625,.203125,.70129871,.85714287,.29870129,-.48087817,-.43423611,-.58450615,174236,HI,HAWAII
16,2021,1,690,.18209876,.47530866,.044753086,.1658031,.48704663,.03626943,.19770774,.45845273,.045845274,-.14877161,-.14133963,-.12449063,300309,ID,IDAHO
17,2021,1,3908,.48040283,.73434949,.1559608,.40186125,.67131978,.11844332,.60233349,.82158482,.22362664,-.38771987,-.32580307,-.48131418,1981503,IL,ILLINOIS
18,2021,1,1825,.12521739,.35014492,.024927536,.13174748,.37419945,.024702653,.12577833,.31008717,.028642591,-.023445709,-.031474069,-.0044195442,1030878,IN,INDIANA
19,2021,1,1307,.11093248,.25643086,.030546624,.095870204,.25958702,.017699115,.12417219,.25331125,.043046359,.11805973,.11702593,.12078602,494824,IA,IOWA
20,2021,1,1311,.16623376,.4103896,.027705628,.16133942,.39269406,.021308981,.17045455,.42694804,.037337661,-.071965933,-.05162685,-.091617599,485385,KS,KANSAS
21,2021,1,1381,.302589,.58980584,.10194175,.31792718,.62184876,.091036417,.30000001,.56031746,.12380952,-.2629666,-.2803627,-.24675272,709801,KY,KENTUCKY
