statefips,countyfips,countyfips2,year,month,number_schools,share_all_closed_50,share_all_closed_25,share_all_closed_75,share_elem_closed_50,share_elem_closed_25,share_elem_closed_75,share_middlehigh_closed_50,share_middlehigh_closed_25,share_middlehigh_closed_75,mean_all_change,mean_elem_change,mean_middlehigh_change,total_students,fips,county_name,state_abb,month_names,capita_covid,all_cases,per_pop,share_pop
53,11,11,2020,5,117,82.91,97.44,47.01,76.12,97.01,25.37,89.47,96.49,71.93,-67.17,-61.46,-73.48,76920,53011,Clark,WA,May,39.12,191,2556,1 in 2556
53,13,13,2020,5,4,75,75,50,50,50,0,66.67,66.67,66.67,-61.78,-37.32,-62.26,447,53013,Columbia,WA,May,,,,
53,15,15,2020,5,40,77.5,92.5,30,70.83,87.5,12.5,84.21,94.74,47.37,-60.96,-53.69,-68.04,16832,53015,Cowlitz,WA,May,10.85,12,9216,1 in 9216
53,17,17,2020,5,19,66.67,100,27.78,63.64,100,18.18,70,100,40,-62.96,-60.74,-66.17,7365,53017,Douglas,WA,May,195.72,85,511,1 in 511
53,19,19,2020,5,6,100,100,0,100,100,0,100,100,0,-55.69,-55.69,-52.94,211,53019,Ferry,WA,May,,,,
53,21,21,2020,5,29,82.76,93.1,51.72,77.27,90.91,40.91,87.5,100,75,-68.49,-63.01,-79.98,17477,53021,Franklin,WA,May,409.57,390,244,1 in 244
53,23,23,2020,5,2,0,50,0,0,100,0,0,0,0,-4.35,-44,35.29,331,53023,Garfield,WA,May,,,,
53,25,25,2020,5,50,84,98,42,74.07,100,25.93,95.45,95.45,59.09,-68.18,-62.9,-73.9,19682,53025,Grant,WA,May,74.69,73,1339,1 in 1339
53,27,27,2020,5,39,79.49,92.31,35.9,72.73,90.91,22.73,86.36,90.91,50,-63.18,-58.82,-66.32,10657,53027,Grays Harbor,WA,May,,,,
53,29,29,2020,5,23,78.26,91.3,43.48,69.23,84.62,30.77,91.67,100,66.67,-59.43,-49.64,-74.68,10218,53029,Island,WA,May,,,,
53,31,31,2020,5,14,84.62,92.31,61.54,80,90,50,87.5,87.5,62.5,-70.2,-67.72,-68.27,2540,53031,Jefferson,WA,May,,,,
53,33,33,2020,5,430,86.95,97.67,48.95,81,96.42,32.26,95.38,99.42,72.25,-70.75,-64.32,-80.58,267090,53033,King,WA,May,74.4,1676,1344,1 in 1344
53,35,35,2020,5,69,91.3,98.55,44.93,95.24,100,33.33,93.33,96.67,66.67,-70.34,-69.63,-76.19,38189,53035,Kitsap,WA,May,4.79,13,20883,1 in 20883
53,37,37,2020,5,16,68.75,87.5,50,60,90,40,88.89,88.89,66.67,-58.05,-51.29,-74.22,5166,53037,Kittitas,WA,May,143.94,69,695,1 in 695
53,39,39,2020,5,21,66.67,76.19,19.05,41.67,58.33,8.33,84.62,84.62,30.77,-44.79,-25.02,-57.58,3521,53039,Klickitat,WA,May,,,,
53,41,41,2020,5,40,72.5,95,45,59.09,90.91,31.82,86.96,100,56.52,-64.91,-57.99,-72.36,12207,53041,Lewis,WA,May,,,,
53,43,43,2020,5,16,81.25,100,31.25,87.5,100,50,66.67,100,11.11,-67.37,-72.54,-59.86,2310,53043,Lincoln,WA,May,,,,
53,45,45,2020,5,21,100,100,61.9,100,100,53.85,100,100,66.67,-78.81,-75.97,-80.29,8261,53045,Mason,WA,May,,,,
53,47,47,2020,5,31,77.42,83.87,38.71,72.73,81.82,27.27,77.27,81.82,40.91,-51.54,-50.02,-50.14,7676,53047,Okanogan,WA,May,75.75,32,1320,1 in 1320
53,49,49,2020,5,19,84.21,89.47,21.05,100,100,30,75,83.33,16.67,-56.24,-70.57,-49.21,3178,53049,Pacific,WA,May,,,,
53,51,51,2020,5,9,100,100,55.56,100,100,33.33,100,100,66.67,-75.81,-72.37,-77.53,1947,53051,Pend Oreille,WA,May,,,,
53,53,53,2020,5,231,84.96,95.13,41.15,82.52,95.8,26.57,86.81,92.31,60.44,-65.95,-62.89,-68.2,131262,53053,Pierce,WA,May,51.49,466,1942,1 in 1942
53,55,55,2020,5,13,75,91.67,41.67,83.33,100,33.33,66.67,88.89,44.44,-55.88,-68.39,-50.25,2041,53055,San Juan,WA,May,,,,
53,57,57,2020,5,42,83.33,100,42.86,76.92,100,26.92,90.48,100,52.38,-68.39,-63.12,-73.15,18528,53057,Skagit,WA,May,50.31,65,1988,1 in 1988
53,59,59,2020,5,9,77.78,77.78,33.33,71.43,71.43,28.57,60,60,40,-59.1,-55.35,-49.41,1513,53059,Skamania,WA,May,,,,
53,61,61,2020,5,189,86.17,97.34,43.62,83.76,98.29,29.91,90.24,95.12,65.85,-68.7,-65.11,-73.16,111735,53061,Snohomish,WA,May,52.18,429,1916,1 in 1916
53,63,63,2020,5,152,81.46,96.03,38.41,79.35,94.57,25,82.61,95.65,56.52,-64.88,-60.73,-70.07,73810,53063,Spokane,WA,May,54.51,285,1834,1 in 1834
53,65,65,2020,5,36,71.43,85.71,31.43,70.59,82.35,29.41,72,88,36,-54.84,-48.51,-55.71,6787,53065,Stevens,WA,May,,,,
53,67,67,2020,5,75,92,100,49.33,85.37,100,19.51,100,100,82.86,-72.62,-64.16,-82.16,40689,53067,Thurston,WA,May,13.42,39,7450,1 in 7450
53,69,69,2020,5,2,100,100,0,100,100,0,100,100,0,-71.22,-74.03,-71.22,464,53069,Wahkiakum,WA,May,,,,
53,71,71,2020,5,28,92.86,96.43,50,85.71,92.86,28.57,100,100,73.33,-72.24,-63.56,-80.9,9073,53071,Walla Walla,WA,May,23.04,14,4340,1 in 4340
53,73,73,2020,5,60,80,98.33,35,83.33,97.22,19.44,74.07,96.3,55.56,-66.62,-64.31,-67.87,26057,53073,Whatcom,WA,May,38.82,89,2576,1 in 2576
53,75,75,2020,5,23,69.57,82.61,30.43,76.92,84.62,23.08,53.33,73.33,33.33,-56.31,-58.87,-49.87,4793,53075,Whitman,WA,May,,,,
53,77,77,2020,5,102,92.08,96.04,50.5,94.64,98.21,35.71,90.57,94.34,67.92,-70.01,-69.39,-71.48,55497,53077,Yakima,WA,May,1139.22,2858,88,1 in 88
6,1,1,2020,6,298,70.41,91.84,25.17,64.77,91.19,16.58,79.66,94.07,37.29,-57.88,-53.94,-64.86,196269,06001,Alameda,CA,June,207.86,3474,481,1 in 481
6,3,3,2020,6,2,50,100,0,50,100,0,50,100,0,-56.25,-56.25,-56.25,93,06003,Alpine,CA,June,,,,
6,5,5,2020,6,11,90,90,20,85.71,85.71,14.29,100,100,40,-56.63,-52.34,-71.49,3438,06005,Amador,CA,June,60.37,24,1656,1 in 1656
6,7,7,2020,6,72,61.43,80,20,64.1,84.62,7.69,57.14,74.29,34.29,-45.05,-49.5,-37.57,28550,06007,Butte,CA,June,100.37,220,996,1 in 996
6,9,9,2020,6,21,52.63,63.16,21.05,45.45,54.55,18.18,70,80,30,-30.96,-26.16,-46.09,6152,06009,Calaveras,CA,June,87.14,40,1148,1 in 1148
6,11,11,2020,6,20,50,75,20,36.36,72.73,18.18,58.33,83.33,25,-47.76,-42.59,-54.5,4738,06011,Colusa,CA,June,399.13,86,251,1 in 251
6,13,13,2020,6,238,67.93,86.92,22.78,57.14,82.47,10.39,85.44,96.12,42.72,-55.14,-48.96,-67,166560,06013,Contra Costa,CA,June,209.53,2417,477,1 in 477
6,15,15,2020,6,15,60,93.33,33.33,60,100,30,70,100,50,-53.7,-57.98,-67.18,5501,06015,Del Norte,CA,June,50.34,14,1987,1 in 1987
6,17,17,2020,6,56,45.45,60,12.73,45.95,56.76,10.81,50,64.29,17.86,-30.23,-28.3,-35.67,24985,06017,El Dorado,CA,June,90.75,175,1102,1 in 1102
6,19,19,2020,6,309,78.95,92.76,25.33,78.71,94.55,20.79,78.87,90.85,29.58,-60.91,-60.99,-60.93,197260,06019,Fresno,CA,June,663.9,6633,151,1 in 151
6,21,21,2020,6,20,61.11,83.33,27.78,57.14,100,57.14,64.29,78.57,21.43,-46.69,-63.97,-44.06,5745,06021,Glenn,CA,June,500.12,142,200,1 in 200
6,23,23,2020,6,74,60.27,79.45,12.33,60.98,80.49,7.32,61.22,77.55,12.24,-46.2,-44.03,-45.59,14347,06023,Humboldt,CA,June,36.15,49,2766,1 in 2766
6,25,25,2020,6,61,72.13,86.89,39.34,68.42,84.21,31.58,69.44,83.33,47.22,-60.44,-58.11,-60.2,37216,06025,Imperial,CA,June,2439.64,4421,41,1 in 41
6,27,27,2020,6,22,71.43,80.95,9.52,60,60,0,73.68,84.21,10.53,-49.05,-30.29,-49.89,3465,06027,Inyo,CA,June,,,,
6,29,29,2020,6,245,55.6,81.33,15.77,41.33,74,12.67,74.31,92.66,18.35,-47.5,-39.61,-59.18,173513,06029,Kern,CA,June,739.61,6658,135,1 in 135
6,31,31,2020,6,62,64.52,90.32,27.42,59.46,86.49,21.62,71.79,92.31,35.9,-54.53,-49.64,-56.97,29425,06031,Kings,CA,June,1002.35,1533,100,1 in 100
6,33,33,2020,6,28,70.37,81.48,22.22,85.71,92.86,21.43,66.67,80.95,28.57,-54.52,-62.13,-53.5,7546,06033,Lake,CA,June,97.85,63,1022,1 in 1022
6,35,35,2020,6,21,55,85,20,66.67,88.89,22.22,46.67,80,20,-50.4,-58.69,-46.71,3796,06035,Lassen,CA,June,765.38,234,131,1 in 131
6,37,37,2020,6,1835,75.03,93.5,26.07,71.49,93.48,16.81,79.79,91.7,40.43,-59.77,-56.97,-62.76,1330578,06037,Los Angeles,CA,June,584.41,58670,171,1 in 171
6,39,39,2020,6,73,58.9,80.82,20.55,56.1,87.8,12.2,56.25,72.92,25,-48.64,-50.67,-45,32924,06039,Madera,CA,June,470.36,740,213,1 in 213
6,41,41,2020,6,75,53.42,83.56,21.92,40.48,80.95,16.67,71.43,88.57,28.57,-47.25,-44.61,-50.99,34062,06041,Marin,CA,June,982.13,2542,102,1 in 102
6,43,43,2020,6,13,38.46,61.54,7.69,40,60,10,38.46,61.54,7.69,-17.48,-13.12,-17.48,2315,06043,Mariposa,CA,June,,,,
6,45,45,2020,6,52,67.35,79.59,20.41,55,75,5,70.59,82.35,26.47,-52.69,-45.64,-56.94,14224,06045,Mendocino,CA,June,66.86,58,1496,1 in 1496
6,47,47,2020,6,104,80.77,90.38,25.96,77.97,88.14,16.95,84.75,91.53,33.9,-56.45,-54.34,-58.95,59507,06047,Merced,CA,June,522.18,1450,192,1 in 192
6,49,49,2020,6,12,33.33,83.33,16.67,0,100,0,40,80,20,-34.47,-39.79,-34.19,1451,06049,Modoc,CA,June,,,,
6,51,51,2020,6,12,50,83.33,33.33,40,80,20,50,90,40,-46.28,-49.99,-46.75,1586,06051,Mono,CA,June,,,,
6,53,53,2020,6,135,66.42,91.04,24.63,65.43,88.89,23.46,66.13,93.55,35.48,-57.81,-54.74,-61.34,78378,06053,Monterey,CA,June,361.01,1567,277,1 in 277
6,55,55,2020,6,42,68.29,85.37,19.51,58.33,83.33,16.67,80,85,30,-53.62,-53.44,-55.61,22559,06055,Napa,CA,June,246.83,340,405,1 in 405
6,57,57,2020,6,40,62.5,77.5,25,57.14,71.43,14.29,55.56,70.37,29.63,-46.02,-34.26,-42.1,11527,06057,Nevada,CA,June,108.27,108,924,1 in 924
6,59,59,2020,6,568,65.54,85.89,23.57,58.75,82.77,15.93,78.42,91.05,38.42,-54.05,-49.86,-61.89,478997,06059,Orange,CA,June,466.8,14824,214,1 in 214
6,61,61,2020,6,101,53.61,70.1,22.68,43.08,63.08,12.31,66,78,34,-40.38,-32.45,-48.86,57005,06061,Placer,CA,June,174.98,697,571,1 in 571
6,63,63,2020,6,10,30,80,10,0,75,0,50,83.33,16.67,-42.79,-32.31,-49.77,1890,06063,Plumas,CA,June,,,,
6,65,65,2020,6,447,75.17,89.84,36.57,74.09,90.15,31.02,75.51,89.29,44.39,-60.69,-59.91,-61.74,402232,06065,Riverside,CA,June,608.57,15035,164,1 in 164
6,67,67,2020,6,327,63.55,87.54,21.18,60.75,87.85,17.76,69.5,88.65,26.24,-51.64,-51.03,-54.07,220561,06067,Sacramento,CA,June,196.58,3051,509,1 in 509
6,69,69,2020,6,18,50,77.78,5.56,46.15,84.62,7.69,53.85,69.23,7.69,-37.69,-35.89,-32.86,6828,06069,San Benito,CA,June,305.69,192,327,1 in 327
6,71,71,2020,6,495,57.49,76.72,20.85,53.46,77.04,17.3,63.96,78.68,25.89,-44.36,-43.1,-46.78,386726,06071,San Bernardino,CA,June,615.21,13412,163,1 in 163
6,73,73,2020,6,681,81.46,94.32,33.78,79.67,94.26,24.4,85.25,94.6,49.28,-63.49,-61.06,-68.67,470532,06073,San Diego,CA,June,279.48,9330,358,1 in 358
6,75,75,2020,6,103,80.2,93.07,36.63,74.65,92.96,28.17,91.67,94.44,52.78,-62.97,-60.81,-67.83,46093,06075,San Francisco,CA,June,158.13,1394,632,1 in 632
6,77,77,2020,6,202,48.24,69.85,15.08,42.55,67.38,7.8,53.02,70.47,18.12,-38.2,-33.31,-40.73,133812,06077,San Joaquin,CA,June,580.2,4422,172,1 in 172
6,79,79,2020,6,80,57.5,87.5,15,60.87,89.13,10.87,51.16,81.4,18.6,-50.23,-50.01,-49.95,38409,06079,San Luis Obispo,CA,June,176.26,499,567,1 in 567
6,81,81,2020,6,160,67.92,94.97,13.21,68.27,96.15,9.62,72.15,93.67,17.72,-56.28,-56.59,-56.75,86552,06081,San Mateo,CA,June,173.11,1327,578,1 in 578
6,83,83,2020,6,113,70.27,82.88,20.72,68.57,82.86,10,70.83,81.25,33.33,-53.27,-52.73,-52.83,72709,06083,Santa Barbara,CA,June,474.58,2119,211,1 in 211
6,85,85,2020,6,376,72.04,96.51,24.46,65.37,95.24,16.45,78,98,34.67,-60.24,-56.14,-65.33,262137,06085,Santa Clara,CA,June,130.87,2523,764,1 in 764
6,87,87,2020,6,67,76.12,95.52,26.87,70,95,10,81.82,96.97,48.48,-62.44,-56.55,-68.61,35060,06087,Santa Cruz,CA,June,89.31,244,1120,1 in 1120
6,89,89,2020,6,87,47.13,71.26,12.64,47.83,71.74,8.7,46.55,65.52,13.79,-35.88,-40.26,-32.05,25900,06089,Shasta,CA,June,88.29,159,1133,1 in 1133
6,91,91,2020,6,7,71.43,85.71,28.57,50,100,50,80,80,20,-43.51,-58.33,-37.58,397,06091,Sierra,CA,June,,,,
6,93,93,2020,6,44,47.5,62.5,17.5,45.83,58.33,16.67,45.71,62.86,20,-33.89,-31.21,-35.43,5950,06093,Siskiyou,CA,June,52.83,23,1893,1 in 1893
6,95,95,2020,6,95,71.58,90.53,25.26,72.88,91.53,23.73,65.31,85.71,26.53,-58.74,-59.09,-56.02,55084,06095,Solano,CA,June,291.75,1306,343,1 in 343
6,97,97,2020,6,152,54.3,72.85,15.23,49.49,67.68,14.14,61.97,77.46,15.49,-38.75,-34.11,-40.62,67616,06097,Sonoma,CA,June,183.07,905,546,1 in 546
6,99,99,2020,6,172,51.2,72.89,22.29,49.53,71.96,17.76,55.13,73.08,26.92,-41.68,-42.55,-42.23,107356,06099,Stanislaus,CA,June,607.09,3343,165,1 in 165
6,101,101,2020,6,34,58.82,70.59,32.35,62.5,75,29.17,55.56,66.67,33.33,-43.1,-50.18,-38.26,19450,06101,Sutter,CA,June,202.12,196,495,1 in 495
6,103,103,2020,6,43,54.76,83.33,7.14,52,88,8,56.25,81.25,6.25,-41.69,-49.67,-40.58,13167,06103,Tehama,CA,June,139.82,91,715,1 in 715
6,105,105,2020,6,11,9.09,45.45,0,14.29,42.86,0,9.09,45.45,0,10.85,13.29,10.85,927,06105,Trinity,CA,June,,,,
6,107,107,2020,6,169,64.46,82.53,25.9,63.64,80.91,20.91,65.05,78.64,31.07,-53.05,-50.74,-51.42,99119,06107,Tulare,CA,June,649.51,3028,154,1 in 154
6,109,109,2020,6,24,54.17,75,37.5,63.64,81.82,27.27,54.55,72.73,36.36,-44.03,-51.88,-42.51,4456,06109,Tuolumne,CA,June,82.6,45,1211,1 in 1211
6,111,111,2020,6,208,67.49,89.66,24.63,63.36,89.31,15.27,72.73,90.91,35.23,-54.43,-51.45,-57.49,141213,06111,Ventura,CA,June,339.48,2872,295,1 in 295
6,113,113,2020,6,60,61.02,86.44,23.73,55.56,91.67,19.44,65.71,82.86,31.43,-53.15,-56.3,-52.29,30571,06113,Yolo,CA,June,230.84,509,433,1 in 433
6,115,115,2020,6,36,55.56,80.56,11.11,54.17,75,12.5,60,86.67,6.67,-38.66,-31.06,-42.78,13986,06115,Yuba,CA,June,95.34,75,1049,1 in 1049
41,1,1,2020,6,13,30.77,61.54,7.69,25,50,12.5,40,60,10,-35.47,-28.27,-37.15,3567,41001,Baker,OR,June,,,,
41,3,3,2020,6,25,68,92,24,58.82,94.12,11.76,76.92,84.62,30.77,-55.15,-51.29,-55.62,9985,41003,Benton,OR,June,47.28,44,2115,1 in 2115
41,5,5,2020,6,115,66.09,92.17,26.09,56.16,93.15,13.7,77.78,88.89,42.59,-57.59,-53.53,-63.23,62185,41005,Clackamas,OR,June,123.15,515,812,1 in 812
41,7,7,2020,6,13,76.92,100,38.46,57.14,100,14.29,77.78,100,44.44,-63.44,-52.02,-65.48,5094,41007,Clatsop,OR,June,,,,
41,9,9,2020,6,19,72.22,100,27.78,80,100,30,66.67,100,22.22,-62.41,-61.96,-64.19,7245,41009,Columbia,OR,June,26.74,14,3740,1 in 3740
41,11,11,2020,6,24,25,75,4.17,6.25,62.5,6.25,40,86.67,6.67,-38.32,-30.27,-44.16,9653,41011,Coos,OR,June,21.71,14,4606,1 in 4606
41,13,13,2020,6,8,50,50,0,66.67,66.67,0,42.86,42.86,0,-25.47,-38.06,-20.49,3413,41013,Crook,OR,June,,,,
41,15,15,2020,6,7,71.43,85.71,28.57,66.67,100,33.33,66.67,83.33,16.67,-46.89,-66.72,-41.58,2220,41015,Curry,OR,June,,,,
41,17,17,2020,6,43,83.72,95.35,23.26,76,92,12,91.67,100,33.33,-63.6,-58.25,-68.32,24223,41017,Deschutes,OR,June,48.56,96,2059,1 in 2059
41,19,19,2020,6,48,56.25,83.33,6.25,51.85,81.48,3.7,61.29,83.87,6.45,-49.45,-46.74,-52.84,14397,41019,Douglas,OR,June,25.23,28,3964,1 in 3964
41,21,21,2020,6,3,66.67,100,0,100,100,0,66.67,100,0,-48.61,-57.92,-48.61,293,41021,Gilliam,OR,June,,,,
41,23,23,2020,6,7,28.57,42.86,0,16.67,33.33,0,40,60,0,1.4,12.14,-23.89,933,41023,Grant,OR,June,,,,
41,25,25,2020,6,10,10,30,0,0,20,0,11.11,33.33,0,3.85,29.33,6.5,1043,41025,Harney,OR,June,,,,
41,27,27,2020,6,8,87.5,100,0,80,100,0,100,100,0,-60.2,-54.37,-69.92,4140,41027,Hood River,OR,June,230.95,54,433,1 in 433
41,29,29,2020,6,60,50.85,79.66,16.95,43.59,79.49,10.26,64.52,80.65,29.03,-46.39,-45.47,-50.61,29518,41029,Jackson,OR,June,42.09,93,2376,1 in 2376
41,31,31,2020,6,10,40,80,10,16.67,66.67,0,57.14,100,14.29,-46.76,-36.34,-57.37,3595,41031,Jefferson,OR,June,344.72,85,290,1 in 290
41,33,33,2020,6,23,60.87,78.26,13.04,42.86,71.43,0,81.82,81.82,27.27,-53.73,-44.46,-64.24,10651,41033,Josephine,OR,June,25.15,22,3977,1 in 3977
41,35,35,2020,6,27,57.69,76.92,15.38,43.75,62.5,18.75,81.82,100,9.09,-46.73,-38.72,-59.84,9238,41035,Klamath,OR,June,130.43,89,767,1 in 767
41,37,37,2020,6,6,16.67,50,16.67,25,50,25,0,50,0,-5.54,6.14,-14.26,1188,41037,Lake,OR,June,,,,
41,39,39,2020,6,101,71,95,23,64.41,93.22,16.95,79.25,98.11,32.08,-59.29,-55.36,-64.77,42664,41039,Lane,OR,June,41.62,159,2403,1 in 2403
41,41,41,2020,6,18,88.89,88.89,38.89,88.89,88.89,0,83.33,83.33,58.33,-67.22,-62.61,-66.18,6909,41041,Lincoln,OR,June,608.46,304,164,1 in 164
41,43,43,2020,6,45,64.44,93.33,22.22,55.17,89.66,24.14,77.27,95.45,27.27,-58.43,-57.01,-60.89,18093,41043,Linn,OR,June,35.45,46,2821,1 in 2821
41,45,45,2020,6,21,38.1,71.43,9.52,23.08,69.23,0,42.86,71.43,14.29,-28.53,-23.45,-24.85,4950,41045,Malheur,OR,June,660.76,202,151,1 in 151
41,47,47,2020,6,109,72.48,90.83,27.52,66.18,89.71,10.29,78.18,90.91,45.45,-59.09,-54.02,-64.14,54657,41047,Marion,OR,June,190.9,664,524,1 in 524
41,49,49,2020,6,8,37.5,75,25,0,60,0,75,100,50,-49.01,-32.83,-68.09,2194,41049,Morrow,OR,June,,,,
41,51,51,2020,6,152,54.3,88.74,6.62,43.52,86.11,2.78,69.12,91.18,13.24,-49.45,-45.12,-54.46,88407,41051,Multnomah,OR,June,159.44,1296,627,1 in 627
41,53,53,2020,6,24,66.67,91.67,12.5,56.25,87.5,0,75,100,25,-56.62,-48.58,-65.75,13092,41053,Polk,OR,June,66.21,57,1510,1 in 1510
41,55,55,2020,6,2,50,100,50,50,100,50,100,100,100,-62.9,-62.9,-84.62,239,41055,Sherman,OR,June,,,,
41,57,57,2020,6,12,33.33,66.67,16.67,0,40,0,57.14,85.71,28.57,-42.27,-21.91,-56.81,3220,41057,Tillamook,OR,June,,,,
41,59,59,2020,6,34,55.88,82.35,17.65,40,80,5,66.67,80.95,28.57,-46.42,-38.63,-52.73,13311,41059,Umatilla,OR,June,985.25,768,101,1 in 101
41,61,61,2020,6,14,28.57,50,14.29,22.22,44.44,11.11,25,50,12.5,-22.28,-24.6,-16.77,4038,41061,Union,OR,June,1293.09,347,77,1 in 77
41,63,63,2020,6,7,16.67,50,0,25,75,0,25,25,0,-22.77,-37.8,-12.51,904,41063,Wallowa,OR,June,,,,
41,65,65,2020,6,11,72.73,100,18.18,71.43,100,14.29,85.71,100,28.57,-62.28,-58.67,-68.73,3532,41065,Wasco,OR,June,228.62,61,437,1 in 437
41,67,67,2020,6,124,70.97,94.35,22.58,61.63,93.02,6.98,87.76,97.96,46.94,-59.95,-53.6,-70.92,84385,41067,Washington,OR,June,143.29,862,698,1 in 698
41,69,69,2020,6,3,33.33,33.33,0,33.33,33.33,0,33.33,33.33,0,-21.03,-21.03,-21.03,532,41069,Wheeler,OR,June,,,,
41,71,71,2020,6,35,54.29,80,31.43,47.37,73.68,15.79,57.89,89.47,42.11,-49.87,-42.11,-57.42,16834,41071,Yamhill,OR,June,56.02,60,1785,1 in 1785
53,1,1,2020,6,15,28.57,85.71,0,14.29,71.43,0,37.5,87.5,0,-38.88,-22.95,-45.18,4998,53001,Adams,WA,June,,,,
53,3,3,2020,6,11,18.18,45.45,9.09,16.67,16.67,0,14.29,57.14,14.29,-10.88,13.93,-14.75,3487,53003,Asotin,WA,June,,,,
53,5,5,2020,6,54,55.56,90.74,20.37,48.39,90.32,19.35,68,92,24,-54.23,-53.17,-57.46,34802,53005,Benton,WA,June,570.97,1167,175,1 in 175
53,7,7,2020,6,34,57.58,75.76,15.15,37.5,62.5,0,72.22,88.89,27.78,-40.47,-22.18,-56.25,13904,53007,Chelan,WA,June,174.87,135,572,1 in 572
53,9,9,2020,6,25,41.67,91.67,16.67,31.25,93.75,12.5,43.75,87.5,18.75,-49.67,-45.34,-48.24,10065,53009,Clallam,WA,June,23.28,18,4296,1 in 4296
53,11,11,2020,6,115,60.53,85.09,14.91,42.42,77.27,7.58,81.82,92.73,25.45,-52.36,-44.14,-61.93,76886,53011,Clark,WA,June,81.93,400,1221,1 in 1221
53,13,13,2020,6,4,100,100,0,100,100,0,100,100,0,-64.32,-59.82,-64.93,447,53013,Columbia,WA,June,,,,
53,15,15,2020,6,40,47.5,90,7.5,25,87.5,4.17,68.42,89.47,10.53,-45.37,-41.2,-46.1,16832,53015,Cowlitz,WA,June,131.11,145,763,1 in 763
53,17,17,2020,6,20,45,80,5,33.33,75,8.33,66.67,91.67,8.33,-45.69,-40.52,-55.97,8754,53017,Douglas,WA,June,230.26,100,434,1 in 434
53,19,19,2020,6,6,66.67,66.67,33.33,66.67,66.67,33.33,100,100,50,-15.83,-15.83,-73.75,821,53019,Ferry,WA,June,,,,
53,21,21,2020,6,28,74.07,88.89,22.22,71.43,90.48,19.05,71.43,71.43,28.57,-53.53,-54.57,-41.73,17737,53021,Franklin,WA,June,1448.19,1379,69,1 in 69
53,23,23,2020,6,2,0,0,0,0,0,0,0,0,0,-16.62,-23.08,-10.17,331,53023,Garfield,WA,June,,,,
53,25,25,2020,6,48,56.25,85.42,20.83,44.44,81.48,3.7,71.43,90.48,42.86,-49.6,-39.95,-62.01,19828,53025,Grant,WA,June,384.72,376,260,1 in 260
53,27,27,2020,6,38,47.37,81.58,7.89,33.33,85.71,4.76,57.14,80.95,9.52,-42.27,-42.79,-42.06,10575,53027,Grays Harbor,WA,June,33.31,25,3002,1 in 3002
53,29,29,2020,6,23,65.22,82.61,17.39,53.85,69.23,15.38,75,100,25,-52.48,-43.81,-63.58,10218,53029,Island,WA,June,23.49,20,4257,1 in 4257
53,31,31,2020,6,12,54.55,54.55,0,50,50,0,50,50,0,-26.35,-18.04,-16.41,2407,53031,Jefferson,WA,June,,,,
53,33,33,2020,6,437,73.44,93.53,25.87,67.14,92.5,14.64,84,96,41.14,-59.2,-54.39,-67.86,271609,53033,King,WA,June,122.65,2763,815,1 in 815
53,35,35,2020,6,69,56.52,85.51,14.49,52.38,88.1,11.9,65.52,86.21,24.14,-44.94,-46.03,-46.92,36065,53035,Kitsap,WA,June,40.89,111,2446,1 in 2446
53,37,37,2020,6,17,43.75,81.25,0,30,70,0,55.56,88.89,0,-37.87,-26.77,-47.14,5180,53037,Kittitas,WA,June,196.1,94,510,1 in 510
53,39,39,2020,6,20,40,90,15,30,80,10,46.15,100,15.38,-37.38,-21.86,-51.23,3356,53039,Klickitat,WA,June,,,,
53,41,41,2020,6,39,64.1,87.18,15.38,47.62,76.19,9.52,81.82,95.45,18.18,-52.71,-44.35,-60.59,11851,53041,Lewis,WA,June,61.95,50,1614,1 in 1614
53,43,43,2020,6,16,37.5,75,12.5,37.5,62.5,25,33.33,88.89,0,-38.63,-35.61,-42.21,2310,53043,Lincoln,WA,June,,,,
53,45,45,2020,6,20,70,80,20,66.67,66.67,25,73.33,86.67,20,-50.92,-43.43,-50.19,7782,53045,Mason,WA,June,29.95,20,3338,1 in 3338
53,47,47,2020,6,31,45.16,70.97,6.45,45.45,63.64,18.18,45.45,72.73,0,-29.26,-32.26,-28.55,7649,53047,Okanogan,WA,June,213.05,90,469,1 in 469
53,49,49,2020,6,16,71.43,71.43,21.43,57.14,57.14,0,88.89,88.89,33.33,-33.05,-14.11,-56.9,2567,53049,Pacific,WA,June,,,,
53,51,51,2020,6,9,55.56,77.78,11.11,0,33.33,0,83.33,100,16.67,-48.8,-7.03,-69.68,1947,53051,Pend Oreille,WA,June,,,,
53,53,53,2020,6,229,59.38,90.18,14.29,51.06,89.36,5.67,70,91.11,27.78,-49.88,-46.23,-55.12,129673,53053,Pierce,WA,June,90.72,821,1102,1 in 1102
53,55,55,2020,6,13,46.15,69.23,23.08,25,62.5,0,55.56,55.56,33.33,-32.56,-23.64,-24.71,2111,53055,San Juan,WA,June,,,,
53,57,57,2020,6,42,63.41,90.24,21.95,50,84.62,7.69,75,100,35,-55.12,-48.68,-63.05,18545,53057,Skagit,WA,June,79.72,103,1254,1 in 1254
53,59,59,2020,6,9,55.56,88.89,0,42.86,85.71,0,40,80,0,-48.19,-43.58,-41.01,1513,53059,Skamania,WA,June,,,,
53,61,61,2020,6,191,71.28,92.02,19.68,65.83,92.5,11.67,78.05,89.02,31.71,-55.42,-52.16,-59,113462,53061,Snohomish,WA,June,88.68,729,1128,1 in 1128
